Date,Open Price,High Price,Low Price,Close Price,Adj Close,Volume
2012-02-17,29.030001,29.030001,28.639999,28.790001,26.250158,34061000
2012-02-21,28.799999,28.98,28.49,28.74,26.204563,20612200
2012-02-22,28.719999,29.08,28.5,28.549999,26.031322,25207600
2012-02-23,28.610001,28.879999,28.32,28.809999,26.268389,25319100
2012-02-24,29.059999,29.540001,28.84,29.25,26.669573,24952400
2012-02-27,29,29.379999,28.76,29.26,26.678686,30419400
2012-02-28,29.24,29.389999,29,29.389999,26.797218,29889400
2012-02-29,29.4,29.440001,29.02,29.25,26.669573,33160700
2012-03-01,29.4,29.969999,29.23,29.83,27.198408,32909600
2012-03-02,29.85,30.25,29.76,29.959999,27.316935,28177200
2012-03-05,30.24,30.42,29.92,30.24,27.572231,33786600
2012-03-06,29.940001,30.4,29.709999,29.940001,27.298698,28971600
2012-03-07,30.049999,30.280001,29.83,30.219999,27.553993,23691100
2012-03-08,30.4,30.440001,29.85,30.07,27.417233,30927300
2012-03-09,30.049999,30.290001,29.9,30.129999,27.471937,30056300
2012-03-12,29.719999,29.92,29.200001,29.709999,27.088989,40933900
2012-03-13,29.99,30.23,29.91,30.129999,27.471937,32329200
2012-03-14,30,30.16,29.690001,29.84,27.207521,30994400
2012-03-15,29.959999,30.129999,29.74,30.059999,27.408112,35528500
2012-03-16,30.110001,30.16,29.58,29.74,27.116341,38651200
2012-03-19,29.59,29.889999,29.43,29.76,27.134579,32519400
2012-03-20,29.700001,30.139999,29.549999,30.1,27.44458,46126400
2012-03-21,30.870001,31.15,29.34,29.41,26.815456,94678000
2012-03-22,29.33,29.33,28.559999,28.629999,26.104267,59763200
2012-03-23,28.690001,28.889999,28.52,28.549999,26.031322,36696300
2012-03-26,28.780001,29.190001,28.65,29.16,26.587513,30044300
2012-03-27,29.17,29.52,29,29.35,26.760744,31710000
2012-03-28,29.379999,29.549999,29.139999,29.360001,26.769865,29405300
2012-03-29,29.209999,29.58,29.1,29.299999,26.71516,34035400
2012-03-30,29.459999,29.49,29.040001,29.16,26.587513,32006100
2012-04-02,29.120001,29.68,29,29.530001,26.924868,28525300
2012-04-03,29.610001,29.700001,29.120001,29.389999,26.797218,29995400
2012-04-04,29.190001,29.48,28.93,29.16,26.587513,31154000
2012-04-05,29.15,29.629999,29.129999,29.559999,26.952221,43273500
2012-04-09,29.1,29.25,29,29.01,26.504547,21528500
2012-04-10,28.879999,28.959999,28.08,28.35,25.901537,41175000
2012-04-11,28.49,28.549999,28.040001,28.139999,25.709679,30390100
2012-04-12,28.32,28.719999,28.16,28.700001,26.221317,29414300
2012-04-13,28.700001,28.77,28.49,28.559999,26.093401,16685800
2012-04-16,28.58,28.77,28.309999,28.639999,26.166498,21476800
2012-04-17,28.719999,29.440001,28.700001,29.280001,26.751225,24985300
2012-04-18,29.129999,29.35,29.1,29.129999,26.614178,21151400
2012-04-19,28.99,29.459999,28.67,29.01,26.504547,26462100
2012-04-20,29.120001,29.530001,28.879999,28.879999,26.385767,35727900
2012-04-23,28.6,28.66,28.26,28.48,26.020317,23045500
2012-04-24,28.530001,28.85,28.52,28.690001,26.212172,20486900
2012-04-25,28.68,28.99,28.6,28.870001,26.376635,26902800
2012-04-26,28.84,29.219999,28.74,29.02,26.51368,20548300
2012-04-27,29.059999,29.440001,29.059999,29.24,26.71468,16847800
2012-04-30,29.23,29.42,29.200001,29.4,26.860857,18568500
2012-05-01,29.450001,29.780001,29.290001,29.57,27.016176,19965400
2012-05-02,29.42,29.790001,29.190001,29.709999,27.144085,22579000
2012-05-03,29.74,29.82,29.34,29.379999,26.842583,19175800
2012-05-04,29.1,29.15,28.41,28.41,25.956358,33934300
2012-05-07,28.34,28.450001,27.85,27.92,25.50868,33670500
2012-05-08,27.709999,28.02,27.530001,27.93,25.517815,24660200
2012-05-09,27.620001,27.91,27.41,27.780001,25.380766,25521100
2012-05-10,27.700001,27.75,26.74,27.02,24.686411,52653300
2012-05-11,26.969999,27.309999,26.77,27,24.668137,25588900
2012-05-14,26.73,27.309999,26.66,26.959999,24.631592,22485200
2012-05-15,27.02,27.530001,26.940001,27.059999,24.722958,26392900
2012-05-16,27.16,27.41,26.68,26.719999,24.412317,29672800
2012-05-17,26.700001,26.719999,26.25,26.25,23.98291,29440600
2012-05-18,26.290001,26.290001,25.33,25.610001,23.39818,68182500
2012-05-21,25.540001,26.459999,25.530001,26.26,23.992048,30712700
2012-05-22,26.33,26.49,26.07,26.360001,24.083408,22122800
2012-05-23,26.120001,26.85,26.040001,26.68,24.375772,33179600
2012-05-24,26.620001,26.65,25.9,26.120001,23.864138,34232000
2012-05-25,26.18,26.33,26.040001,26.139999,23.882412,18642900
2012-05-29,26.41,26.780001,26.16,26.459999,24.17477,24139900
2012-05-30,26.190001,26.34,25.98,26.17,23.909817,21538300
2012-05-31,26.219999,26.719999,26.17,26.469999,24.183908,32192300
2012-06-01,25.98,26.280001,25.9,26,23.754501,30739700
2012-06-04,26.040001,26.34,25.84,26.200001,23.937229,28945200
2012-06-05,26.07,26.940001,26.07,26.709999,24.403181,28412000
2012-06-06,26.99,27.57,26.879999,27.530001,25.152365,27639000
2012-06-07,27.75,27.76,27.18,27.18,24.83259,32896100
2012-06-08,27.040001,27.27,26.799999,27.16,24.814318,22343200
2012-06-11,27.379999,27.42,26.77,26.809999,24.494543,20470800
2012-06-12,27,27.15,26.73,27.030001,24.695543,26186900
2012-06-13,26.879999,27.379999,26.790001,27.02,24.686411,19638800
2012-06-14,27.09,27.35,26.51,26.91,24.585907,34311700
2012-06-15,27.110001,27.76,26.99,27.700001,25.307676,40136400
2012-06-18,27.43,27.43,26.690001,27.120001,24.777777,38322000
2012-06-19,28.389999,28.75,27.530001,27.959999,25.545225,81048700
2012-06-20,28.040001,28.58,27.940001,28.49,26.029451,29281700
2012-06-21,28.49,28.639999,27.75,27.809999,25.408175,32721900
2012-06-22,27.91,28.139999,27.790001,28,25.58177,22163000
2012-06-25,27.540001,27.75,27.24,27.620001,25.234587,24918800
2012-06-26,27.629999,27.950001,27.52,27.83,25.426453,20614200
2012-06-27,27.76,28.459999,27.76,28.17,25.737091,19388200
2012-06-28,28.030001,28.26,27.73,28.17,25.737091,27175800
2012-06-29,28.809999,29.709999,28.790001,29.700001,27.134951,35545300
2012-07-02,29.530001,29.799999,29.15,29.799999,27.226311,24445300
2012-07-03,29.629999,29.98,29.610001,29.969999,27.381634,14468000
2012-07-05,29.83,29.93,29.709999,29.719999,27.153221,19244600
2012-07-06,29.370001,29.48,28.940001,29.18,26.659863,25259400
2012-07-09,29.23,29.360001,29.02,29.1,26.586771,21873200
2012-07-10,29.360001,29.6,28.85,29.049999,26.541088,23424100
2012-07-11,28.98,29.32,28.91,29.23,26.760813,27247300
2012-07-12,29.450001,29.469999,28.610001,28.82,26.385447,23562000
2012-07-13,28.870001,29.66,28.75,29.58,27.081244,22026800
2012-07-16,29.43,29.75,29.280001,29.52,27.026312,16819600
2012-07-17,29.709999,30.049999,29.370001,29.92,27.392529,23897100
2012-07-18,29.84,30.76,29.82,30.5,27.923529,24988700
2012-07-19,30.6,31.110001,30.559999,30.870001,28.262278,26180000
2012-07-20,30.66,30.83,30.1,30.120001,27.575632,25013000
2012-07-23,29.530001,29.799999,29.110001,29.65,27.145334,23403200
2012-07-24,29.59,29.67,29.07,29.32,26.84321,23707500
2012-07-25,29.299999,29.559999,29.120001,29.26,26.788277,22389100
2012-07-26,29.790001,30.360001,29.700001,30,27.465769,26746600
2012-07-27,30.299999,30.84,30.040001,30.77,28.170721,23852100
2012-07-30,30.690001,31,30.4,30.58,27.996773,20919700
2012-07-31,30.559999,30.690001,30.17,30.200001,27.648874,20951600
2012-08-01,30.34,30.52,30.030001,30.32,27.758736,17344400
2012-08-02,29.870001,30.4,29.74,29.92,27.392529,22103400
2012-08-03,30.530001,30.870001,30.379999,30.719999,28.124945,17767200
2012-08-06,30.92,31.25,30.780001,31,28.381292,18658400
2012-08-07,31.219999,31.700001,31.15,31.5,28.839058,21692700
2012-08-08,31.34,31.809999,31.07,31.16,28.527777,22436100
2012-08-09,31.16,31.549999,31.15,31.370001,28.720034,14578500
2012-08-10,31.190001,31.620001,31.08,31.610001,28.939764,13848800
2012-08-13,31.450001,31.549999,31.200001,31.360001,28.710884,14362100
2012-08-14,31.5,31.629999,31.24,31.35,28.701723,13806800
2012-08-15,31.33,31.690001,31.33,31.549999,28.884834,16230100
2012-08-16,31.639999,32.209999,31.540001,32.029999,29.32428,20333700
2012-08-17,32.09,32.299999,31.91,32.200001,29.479921,20814500
2012-08-20,32.099998,32.150002,31.9,32.040001,29.333439,11189200
2012-08-21,32.02,32.27,31.719999,31.75,29.06794,19673100
2012-08-22,31.74,31.85,31.52,31.700001,29.022169,18087900
2012-08-23,31.559999,31.75,31.309999,31.59,28.921461,14201700
2012-08-24,31.34,32,31.25,31.950001,29.251047,14811400
2012-08-27,32.07,32.07,31.75,31.83,29.141176,14708300
2012-08-28,31.719999,32,31.559999,31.58,28.912302,15993500
2012-08-29,31.65,31.889999,31.459999,31.49,28.829901,15845300
2012-08-30,31.299999,31.379999,31.16,31.17,28.536938,17984700
2012-08-31,31.459999,31.76,31.129999,31.65,28.976385,21240300
2012-09-04,31.629999,31.799999,31.219999,31.57,28.903141,16654700
2012-09-05,31.65,32.110001,31.610001,32.07,29.360907,22994600
2012-09-06,32.18,32.790001,32.16,32.630001,29.873602,22699700
2012-09-07,32.639999,32.639999,32.27,32.599998,29.846134,19068700
2012-09-10,32.59,32.75,32.299999,32.310001,29.580633,18589900
2012-09-11,32.290001,32.459999,32.16,32.32,29.589785,21554800
2012-09-12,32.5,32.5,32.240002,32.259998,29.534847,20602100
2012-09-13,32.32,32.790001,32.09,32.619999,29.864445,27451700
2012-09-14,32.650002,33,32.599998,32.950001,30.166567,23162900
2012-09-17,32.810001,33.130001,32.75,33.099998,30.303894,25017900
2012-09-18,33.099998,33.27,32.939999,33.02,30.230663,25285000
2012-09-19,33.009998,33.080002,32.560001,32.779999,30.010927,20913400
2012-09-20,32.599998,32.880001,32.189999,32.259998,29.534847,38005700
2012-09-21,33.029999,33.290001,32.279999,32.470001,29.727118,62905800
2012-09-24,32.25,32.439999,32.080002,32.220001,29.49824,18511200
2012-09-25,32.18,32.23,31.25,31.299999,28.655951,30757800
2012-09-26,31.02,31.08,30.57,30.73,28.134096,29234500
2012-09-27,30.76,31.42,30.700001,31.219999,28.58271,23400200
2012-09-28,31.129999,31.610001,31.07,31.459999,28.802439,27014800
2012-10-01,31.709999,32,31.540001,31.67,28.994694,28412900
2012-10-02,31.790001,32.009998,31.4,31.65,28.976385,21859900
2012-10-03,31.809999,32.049999,31.690001,31.82,29.132027,19700800
2012-10-04,31.85,31.98,31.65,31.9,29.205265,25156900
2012-10-05,32.049999,32.09,31.280001,31.389999,28.738348,31239000
2012-10-08,31.200001,31.379999,30.860001,31.18,28.546091,22261500
2012-10-09,31.059999,31.1,30.440001,30.65,28.060856,23311300
2012-10-10,30.58,30.719999,30.43,30.58,28.051682,23103700
2012-10-11,30.73,31.09,30.620001,30.719999,28.180109,20436300
2012-10-12,30.68,31.190001,30.68,31,28.436962,18639800
2012-10-15,31.059999,31.379999,31.02,31.299999,28.712156,26143200
2012-10-16,31.4,31.889999,31.280001,31.870001,29.235033,22024500
2012-10-17,31.530001,31.700001,31.209999,31.23,28.647943,28326200
2012-10-18,31.139999,31.24,30.76,31.120001,28.547039,26013900
2012-10-19,31.07,31.25,30.4,30.48,27.959953,26239700
2012-10-22,30.59,30.889999,30.309999,30.799999,28.253494,17338400
2012-10-23,30.52,30.84,30.450001,30.59,28.060858,21384700
2012-10-24,30.9,30.950001,30.370001,30.6,28.070028,21642700
2012-10-25,30.870001,31.219999,30.709999,30.860001,28.308538,20696000
2012-10-26,30.809999,31.1,30.610001,30.99,28.427792,19815600
2012-10-31,31.24,31.389999,30.860001,31.08,28.510347,21844400
2012-11-01,31.200001,31.52,30.93,31.48,28.877275,22886100
2012-11-02,31.799999,31.809999,31.18,31.209999,28.629597,17251200
2012-11-05,30.950001,31.35,30.77,31.25,28.666292,13590100
2012-11-06,31.43,31.91,31.33,31.629999,29.014872,15018800
2012-11-07,31.299999,31.35,30.76,30.790001,28.244324,22295700
2012-11-08,30.73,30.98,30.41,30.42,27.904917,17902800
2012-11-09,30.4,30.73,30.27,30.35,27.840704,15537900
2012-11-12,30.41,30.549999,30.09,30.299999,27.794836,10964600
2012-11-13,30.08,30.5,29.889999,30.02,27.537987,20901000
2012-11-14,30.1,30.15,29.52,29.58,27.134363,22562900
2012-11-15,29.58,30.07,29.559999,29.950001,27.473772,26295000
2012-11-16,30.030001,30.129999,29.780001,30,27.519636,25491700
2012-11-19,30.25,30.26,29.85,30.139999,27.648066,22551100
2012-11-20,30.02,30.200001,29.780001,30.200001,27.703104,17448200
2012-11-21,30.190001,30.530001,30.129999,30.4,27.88657,17423900
2012-11-23,30.65,31.059999,30.58,30.92,28.363575,8211500
2012-11-26,30.719999,30.969999,30.58,30.959999,28.40027,15644900
2012-11-27,31.200001,31.77,31.16,31.219999,28.638773,24696300
2012-11-28,31.15,31.82,30.99,31.799999,29.170822,21603200
2012-11-29,31.92,32.139999,31.809999,31.84,29.207512,22205300
2012-11-30,31.85,32.240002,31.75,32.18,29.5194,26610600
2012-12-03,32.369999,32.5,32.209999,32.310001,29.638655,22159300
2012-12-04,32.220001,32.470001,32.009998,32.380001,29.702868,17391100
2012-12-05,31.950001,32.119999,31.309999,32,29.354279,30775300
2012-12-06,31.99,32.110001,31.9,32.029999,29.381804,25132600
2012-12-07,32.150002,32.169998,31.77,31.92,29.280899,18421100
2012-12-10,31.92,32.23,31.92,32.07,29.418493,20712600
2012-12-11,32.18,32.5,32.02,32.34,29.666178,25716300
2012-12-12,32.209999,32.380001,31.83,31.940001,29.46323,20205300
2012-12-13,31.93,32.009998,31.389999,31.610001,29.158821,20608200
2012-12-14,31.540001,32.110001,31.440001,31.959999,29.48168,21930800
2012-12-17,32,32.470001,31.799999,32.32,29.813761,24047300
2012-12-18,32.490002,32.950001,32.349998,32.880001,30.330345,37797600
2012-12-19,33.860001,34.349998,33.830002,34.09,31.446512,60937600
2012-12-20,34.09,34.25,33.93,33.939999,31.308142,28119900
2012-12-21,33.509998,33.919998,33.200001,33.759998,31.142105,45601600
2012-12-24,33.459999,33.639999,33.419998,33.610001,31.003727,6451900
2012-12-26,33.669998,33.849998,33.34,33.610001,31.003727,13282100
2012-12-27,33.540001,33.619999,33,33.27,30.690096,21600200
2012-12-28,33.040001,33.490002,33,33.02,30.459488,16792100
2012-12-31,32.91,33.459999,32.689999,33.32,30.736229,25320000
2013-01-02,34.080002,34.740002,33.93,34.689999,31.99999,33758400
2013-01-03,34.630001,34.75,34.139999,34.310001,31.649454,21819500
2013-01-04,34.450001,34.75,34.400002,34.610001,31.926191,21687300
2013-01-07,34.439999,34.52,34.209999,34.43,31.760151,14008300
2013-01-08,34.150002,34.509998,34.060001,34.439999,31.769369,17408900
2013-01-09,34.5,34.799999,34.380001,34.459999,31.787817,18932700
2013-01-10,34.560001,34.919998,34.41,34.91,32.202923,17843600
2013-01-11,34.959999,35,34.779999,34.860001,32.156811,15105200
2013-01-14,34.830002,35,34.599998,34.959999,32.249046,14589400
2013-01-15,34.57,34.880001,34.52,34.700001,32.009205,16263600
2013-01-16,34.630001,34.869999,34.560001,34.639999,31.953865,17608200
2013-01-17,34.759998,34.810001,34.599998,34.619999,31.935419,17827100
2013-01-18,34.59,35.130001,34.41,35.110001,32.387417,30088900
2013-01-22,34.950001,34.98,34.529999,34.93,32.221378,19309500
2013-01-23,34.959999,35.200001,34.689999,34.689999,31.99999,17235800
2013-01-24,34.880001,35.400002,34.810001,34.939999,32.230595,18662000
2013-01-25,35,35.400002,34.880001,35.380001,32.636486,18061300
2013-01-28,35.41,35.790001,35.380001,35.540001,32.784073,20119500
2013-01-29,35.360001,35.869999,35.07,35.779999,33.005466,18284800
2013-01-30,35.759998,35.880001,35.290001,35.380001,32.636486,14249900
2013-01-31,35.27,35.689999,35.25,35.509998,32.756397,19077700
2013-02-01,35.869999,36.310001,35.810001,36.209999,33.402119,27725700
2013-02-04,35.810001,36,35.029999,35.130001,32.405876,23595800
2013-02-05,35.209999,35.720001,35.139999,35.48,32.728729,16662700
2013-02-06,35.310001,35.419998,35.009998,35.099998,32.378181,15603500
2013-02-07,35.150002,35.189999,34.450001,34.560001,31.88007,26869300
2013-02-08,34.759998,34.98,34.5,34.900002,32.193707,19255700
2013-02-11,34.98,35.040001,34.549999,34.959999,32.249046,12648800
2013-02-12,34.889999,35.25,34.849998,35.110001,32.387417,14666300
2013-02-13,35.209999,35.259998,34.880001,34.990002,32.27673,13176800
2013-02-14,34.869999,35.07,34.689999,34.900002,32.193707,15886800
2013-02-15,34.799999,34.990002,34.650002,34.810001,32.110687,18406000
2013-02-19,34.93,35.41,34.82,35.400002,32.654938,16446000
2013-02-20,35.5,35.59,35,35.009998,32.29517,16263700
2013-02-21,34.950001,34.950001,34.169998,34.279999,31.621773,20923100
2013-02-22,34.509998,34.779999,34.130001,34.75,32.055332,13754700
2013-02-25,35.07,35.43,34.27,34.279999,31.621773,19992900
2013-02-26,34.279999,34.57,34.080002,34.32,31.658682,15839500
2013-02-27,34.25,34.970001,34.060001,34.68,31.990761,15671400
2013-02-28,34.700001,34.860001,34.220001,34.240002,31.584881,23816400
2013-03-01,34.119999,34.830002,34,34.630001,31.944637,20376000
2013-03-04,34.529999,35.080002,34.400002,35.049999,32.332066,14750500
2013-03-05,35.220001,35.68,35.209999,35.459999,32.710278,15410100
2013-03-06,35.5,35.93,35.48,35.860001,33.079262,21340800
2013-03-07,35.939999,36.130001,35.759998,35.939999,33.153061,15098100
2013-03-08,35.939999,36.09,35.669998,35.709999,32.940887,14985000
2013-03-11,35.700001,35.98,35.639999,35.880001,33.097706,14111600
2013-03-12,35.849998,35.849998,35.16,35.43,32.682602,18411100
2013-03-13,35.82,35.849998,35.349998,35.580002,32.820972,21228800
2013-03-14,35.799999,36.330002,35.619999,36.299999,33.485146,21040700
2013-03-15,36.110001,36.43,36.099998,36.34,33.522034,56178100
2013-03-18,36.099998,36.419998,36,36.040001,33.245304,20654800
2013-03-19,36.18,36.23,35.41,35.689999,32.92244,20548800
2013-03-20,35.98,36.07,35.400002,35.77,32.996235,41088100
2013-03-21,32.779999,32.939999,32.18,32.299999,29.795315,132669500
2013-03-22,32.400002,32.5,31.639999,31.98,29.500128,64333500
2013-03-25,32.049999,32.200001,31.16,31.25,28.82674,39694400
2013-03-26,31.41,31.790001,31.41,31.540001,29.094248,29420300
2013-03-27,31.41,32.110001,31.290001,31.950001,29.472458,35028500
2013-03-28,31.889999,32.389999,31.790001,32.330002,29.822989,23676700
2013-04-01,32.360001,32.459999,32.040001,32.41,29.896786,18677600
2013-04-02,32.650002,32.939999,32.529999,32.740002,30.201202,22619600
2013-04-03,32.93,32.939999,32.200001,32.400002,29.887566,25545200
2013-04-04,32.360001,32.509998,32.23,32.369999,29.859888,18163800
2013-04-05,31.77,32.119999,31.67,32.029999,29.546255,24415300
2013-04-08,32.07,32.360001,31.9,32.360001,29.850662,14134400
2013-04-09,32.5,33.080002,32.459999,33.040001,30.47794,30087400
2013-04-10,33.150002,33.950001,33.150002,33.73,31.114424,35941000
2013-04-11,33.619999,33.919998,33.560001,33.619999,31.012959,23080700
2013-04-12,33.639999,33.669998,33.02,33.459999,30.865362,18408200
2013-04-15,33.389999,33.5,32.799999,32.799999,30.256536,19617500
2013-04-16,32.950001,33.490002,32.91,33.419998,30.828463,17310600
2013-04-17,33.099998,33.130001,32.450001,32.490002,29.970589,25277000
2013-04-18,32.650002,32.799999,31.9,32.119999,29.629274,24892500
2013-04-19,31.75,32.459999,31.67,32.369999,29.859888,30391400
2013-04-22,32.490002,32.66,32.16,32.52,29.998255,18754900
2013-04-23,32.720001,33,32.369999,32.459999,29.942902,23964900
2013-04-24,32.490002,32.830002,32.439999,32.509998,29.989031,22601800
2013-04-25,32.560001,32.580002,32.209999,32.27,29.767647,25910200
2013-04-26,32.200001,32.529999,32.169998,32.360001,29.850662,22376200
2013-04-29,32.389999,32.5,32.139999,32.240002,29.739971,31381300
2013-04-30,32.220001,32.869999,32.220001,32.779999,30.238091,50028100
2013-05-01,32.75,33.619999,32.720001,33.16,30.588631,32712000
2013-05-02,33.110001,33.779999,32.98,33.689999,31.077528,22992700
2013-05-03,33.93,33.950001,33.279999,33.380001,30.791565,23976800
2013-05-06,33.439999,33.509998,33.080002,33.509998,30.911486,17964500
2013-05-07,33.529999,33.790001,33.189999,33.259998,30.680868,17955000
2013-05-08,33.09,33.57,33.09,33.459999,30.865362,21382700
2013-05-09,33.299999,34,33.279999,33.700001,31.086754,18722100
2013-05-10,33.830002,34.029999,33.650002,34.02,31.381947,17364100
2013-05-13,33.950001,34,33.650002,33.779999,31.160553,12193400
2013-05-14,33.650002,34.25,33.549999,33.669998,31.059084,23560400
2013-05-15,33.740002,34.099998,33.709999,33.990002,31.354259,18360500
2013-05-16,34.09,34.610001,34.09,34.369999,31.704798,25526300
2013-05-17,34.59,35.029999,34.439999,35.029999,32.313614,26986800
2013-05-20,34.810001,35.029999,34.560001,34.900002,32.193707,18326400
2013-05-21,34.900002,35.32,34.900002,35.099998,32.378181,19682900
2013-05-22,35.07,35.150002,33.919998,34.119999,31.474184,33742400
2013-05-23,33.950001,34.41,33.860001,34.23,31.575651,20442500
2013-05-24,33.689999,34.139999,33.419998,34.049999,31.409618,22642500
2013-05-28,34.669998,34.779999,34.259998,34.529999,31.852386,21432200
2013-05-29,34.400002,34.560001,34.119999,34.400002,31.732477,16004800
2013-05-30,34.490002,34.790001,34.34,34.34,31.677116,17928400
2013-05-31,34.119999,34.459999,33.75,33.779999,31.160553,24412100
2013-06-03,33.849998,34.400002,33.73,34.389999,31.723244,19782700
2013-06-04,34.34,34.75,33.959999,34.16,31.511086,20324900
2013-06-05,34.099998,34.610001,34,34.119999,31.474184,22005600
2013-06-06,33.98,33.98,33.130001,33.349998,30.763895,29158700
2013-06-07,33.59,34.029999,33.32,33.810001,31.188236,20548900
2013-06-10,33.98,34.09,33.82,34.049999,31.409618,16901500
2013-06-11,33.66,34.150002,33.490002,33.57,30.966839,15274500
2013-06-12,33.830002,33.869999,33.5,33.52,30.920706,13731100
2013-06-13,33.470001,34.32,33.41,34.25,31.594107,15727400
2013-06-14,34.150002,34.32,33.700001,33.77,31.151321,17551400
2013-06-17,34.029999,34.630001,34,34.27,31.612556,19398200
2013-06-18,34.259998,34.59,34.209999,34.400002,31.732477,16949300
2013-06-19,34.43,34.59,34.080002,34.09,31.446512,19408400
2013-06-20,33.880001,34.02,33.029999,33.209999,30.63475,35222400
2013-06-21,30.709999,30.84,29.98,30.139999,27.802814,140813500
2013-06-24,30.120001,30.440001,30.030001,30.17,27.830486,78919200
2013-06-25,30.5,30.530001,29.889999,29.959999,27.636766,64051500
2013-06-26,30.190001,30.23,29.860001,30.139999,27.802814,52429800
2013-06-27,30.309999,31.139999,30.290001,30.450001,28.088776,43014900
2013-06-28,30.280001,30.809999,30.25,30.709999,28.328608,39787100
2013-07-01,30.889999,30.98,30.07,30.110001,27.775137,33962900
2013-07-02,30.09,30.35,29.950001,30.1,27.765917,33114500
2013-07-03,30.049999,30.799999,30.040001,30.700001,28.319387,18629700
2013-07-05,30.99,31.200001,30.540001,31.190001,28.771393,22193800
2013-07-08,31.35,31.65,31.25,31.65,29.195726,28904300
2013-07-09,31.5,31.6,31.23,31.52,29.0758,28854300
2013-07-10,31.360001,31.440001,31.049999,31.23,28.918385,28458600
2013-07-11,31.57,32,31.57,31.860001,29.501751,33193000
2013-07-12,31.9,32,31.24,31.25,28.936905,157674700
2013-07-15,31.48,32.049999,31.32,32.009998,29.640652,36543400
2013-07-16,31.99,32.150002,31.860001,32,29.631388,22531400
2013-07-17,32.07,32.439999,32.049999,32.16,29.779552,22357000
2013-07-18,31.959999,32.459999,31.809999,32.009998,29.640652,23615600
2013-07-19,32.029999,32.029999,31.51,31.860001,29.501751,28512000
2013-07-22,31.790001,31.9,31.700001,31.870001,29.511015,16760100
2013-07-23,31.870001,32.189999,31.809999,32.07,29.696209,16771000
2013-07-24,32.380001,32.560001,32.299999,32.389999,29.992521,20003600
2013-07-25,32.41,32.41,31.969999,32.369999,29.974003,21050300
2013-07-26,32.360001,32.599998,32.16,32.540001,30.13142,17308500
2013-07-29,32.389999,32.560001,32.169998,32.48,30.075861,16119300
2013-07-30,32.599998,32.709999,32.490002,32.549999,30.140682,18340700
2013-07-31,32.580002,32.75,31.950001,32.349998,29.955482,30540500
2013-08-01,32.619999,32.830002,32.400002,32.75,30.325884,15797000
2013-08-02,32.619999,32.700001,32.48,32.57,30.159199,18998100
2013-08-05,32.59,32.900002,32.549999,32.779999,30.353651,11151300
2013-08-06,32.75,33.220001,32.700001,33,30.557367,18620900
2013-08-07,32.77,33,32.68,32.82,30.390694,17416900
2013-08-08,32.91,33.099998,32.759998,33.02,30.575895,14204600
2013-08-09,32.91,33.110001,32.700001,32.919998,30.483288,11646000
2013-08-12,32.810001,33.34,32.75,33.25,30.78886,11746400
2013-08-13,33.389999,33.459999,33.110001,33.25,30.78886,12738700
2013-08-14,33.259998,33.650002,33.23,33.57,31.085184,19684400
2013-08-15,33.240002,33.240002,32.540001,32.73,30.30736,19574600
2013-08-16,32.599998,32.849998,32.299999,32.41,30.011042,19504100
2013-08-19,32.400002,32.700001,32.009998,32.060001,29.686951,13385600
2013-08-20,32.060001,32.419998,32,32.200001,29.816584,13870200
2013-08-21,32.189999,32.619999,32.099998,32.299999,29.909182,11955400
2013-08-22,32.419998,32.529999,32.130001,32.400002,30.001785,10271600
2013-08-23,32.380001,32.66,31.77,31.77,29.418417,27128400
2013-08-26,31.76,32.599998,31.76,32.34,29.94623,18888600
2013-08-27,31.65,32.200001,31.6,31.780001,29.427675,16061600
2013-08-28,31.790001,31.91,31.66,31.66,29.316557,15919100
2013-08-29,31.57,31.98,31.559999,31.700001,29.3536,14012100
2013-08-30,31.74,32.099998,31.709999,31.860001,29.501751,14044300
2013-09-03,32.169998,32.369999,31.82,32.02,29.649908,14647300
2013-09-04,32.009998,32.490002,31.959999,32.32,29.927698,13040800
2013-09-05,32.380001,32.52,32.16,32.259998,29.872139,11437900
2013-09-06,32.299999,32.459999,31.85,32.200001,29.816584,12625400
2013-09-09,32.310001,32.889999,32.25,32.75,30.325884,12400500
2013-09-10,32.799999,32.990002,32.75,32.860001,30.427734,15918900
2013-09-11,32.869999,33.23,32.740002,33.02,30.575895,19692300
2013-09-12,33.009998,33.110001,32.740002,32.790001,30.362913,16250100
2013-09-13,32.84,32.869999,32.349998,32.459999,30.057335,17638400
2013-09-16,32.84,33.150002,32.779999,32.970001,30.529598,25316900
2013-09-17,32.990002,33.43,32.93,33.259998,30.798122,20282300
2013-09-18,33.209999,33.91,33.130001,33.869999,31.362978,39152100
2013-09-19,33.639999,34,33.25,33.889999,31.381487,63316300
2013-09-20,33.939999,34.130001,33.669998,34.049999,31.529655,53470400
2013-09-23,33.799999,34.34,33.75,33.939999,31.427792,26293100
2013-09-24,33.830002,33.889999,33.59,33.639999,31.149996,18958300
2013-09-25,33.759998,34.09,33.700001,33.869999,31.362978,19653100
2013-09-26,33.98,34.259998,33.689999,33.810001,31.307426,15621000
2013-09-27,33.630001,33.950001,33.509998,33.779999,31.279638,14068700
2013-09-30,33.490002,33.529999,33.040001,33.169998,30.71479,25132600
2013-10-01,33.200001,33.549999,33.060001,33.5,31.020361,16300300
2013-10-02,33.310001,33.73,33.259998,33.68,31.187037,19451600
2013-10-03,33.529999,33.669998,33.080002,33.240002,30.779608,15480100
